Store id,StoreID,doc_id,Name,English Name,Latitude,Longitude,GoogleMap URL,Online Status,Store Type,Street,City,State,Postcode,region,Delivery Type,Online Open Hour,Online Open Hour,Offline Format,Offline Open Hour,Offline Address,Offline Address + Phone,Store Email,Contact Number,Contact Number,,,,Valid/Invalid,,Revised Contact Number
TH2406,2406,store_doc_2406,โลตัส โกเฟรช พญาเม็งราย เชียงราย,Lotus Go Fresh Phaya Meangrai,19.846968,100.154154,"https://www.google.com/maps/place/19.846968,100.154154",ACTIVE,go_fresh,เลขที่ 72 หมู่ที่ 10,อำเภอพญาเม็งราย,เชียงราย,57290,ตำบลเม็งราย,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 72 หมู่ที่ 10 ตำบลเม็งราย อำเภอพญาเม็งราย จังหวัดเชียงราย 57290,"เลขที่ 72 หมู่ที่ 10 ตำบลเม็งราย อำเภอพญาเม็งราย จังหวัดเชียงราย 57290, โทรศัพท์: 062-605-8528",exp2406-sm@lotuss.com,0626058528,0626058528,0626058528,062-605-8528,Valid,Valid,0626058528,062-605-8528
TH2407,2407,store_doc_2407,โลตัส โก เฟรช ตลาดลาว ระยอง,Lotus Go Fresh Talad Laos,12.680688,101.168066,"https://www.google.com/maps/place/12.680688,101.168066",INACTIVE,go_fresh,เลขที่  80/45 ถนนตากวน-หาดทรายทอง,อำเภอเมืองระยอง,ระยอง,21100,ตำบลมาบตาพุด,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH2408,2408,store_doc_2408,โลตัส โกเฟรช วัดตาลล้อม ชลบุรี,Lotus Go Fresh Wat Tan Lom,13.271536,100.939188,"https://www.google.com/maps/place/13.271536,100.939188",ACTIVE,go_fresh,เลขที่ 180/1 ถนนเปรมใจราษฎร์,อำเภอเมืองชลบุรี,ชลบุรี,20130,ตำบลแสนสุข,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,05:00-23:00 (18Hrs),เลขที่ 180/1 ถนนเปรมใจราษฎร์ ต.แสนสุข อ.เมืองชลบุรี จ.ชลบุรี 20130,"เลขที่ 180/1 ถนนเปรมใจราษฎร์ ต.แสนสุข อ.เมืองชลบุรี จ.ชลบุรี 20130, โทรศัพท์: ยังไม่มีเบอร์สาขา",exp2408-sm@lotuss.com,0ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,Invalid,Invalid,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา
TH2409,2409,store_doc_2409,โลตัส โกเฟรช ศรีพโล ชลบุรี,Lotus Go Fresh Sriphalo,13.415337,100.992884,"https://www.google.com/maps/place/13.415337,100.992884",ACTIVE,go_fresh,เลขที่ 45/15 หมู่ที่ 1,อำเภอเมืองชลบุรี,ชลบุรี,20000,ตำบลหนองไม้แดง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 45/15 หมู่ 1 ต.หนองไม้แดง อ.เมืองชลบุรี จ.ชลบุรี 20000,"เลขที่ 45/15 หมู่ 1 ต.หนองไม้แดง อ.เมืองชลบุรี จ.ชลบุรี 20000, โทรศัพท์: ยังไม่มีเบอร์สาขา",exp2409-sm@lotuss.com,0ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,Invalid,Invalid,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา
TH2410,2410,store_doc_2410,โลตัส โกเฟรช ตำบลหนองไผ่ ขอนแก่น,Lotus Go Fresh Nong Phai Khonkhaen1,16.548322,102.101874,"https://www.google.com/maps/place/16.548322,102.101874",ACTIVE,go_fresh,เลขที่ 111/1 หมู่ที่ 13,อำเภอชุมแพ,ขอนแก่น,40130,ตำบลหนองไผ่,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 111/1 หมู่ที่ 13 ตำบลหนองไผ่ อำเภอชุมแพ จังหวัดขอนแก่น 40130,"เลขที่ 111/1 หมู่ที่ 13 ตำบลหนองไผ่ อำเภอชุมแพ จังหวัดขอนแก่น 40130, โทรศัพท์: 085-591-9314",exp2410-sm@lotuss.com,0855919314,0855919314,0855919314,085-591-9314,Valid,Valid,0855919314,085-591-9314
TH2411,2411,store_doc_2411,โลตัส โกเฟรช มาบชลูด ระยอง,Lotus Go Fresh Map Chalut,12.728181,101.128129,"https://www.google.com/maps/place/12.728181,101.128129",ACTIVE,go_fresh,เลขที่ 59/9 ถนนมาบชลูด -,อำเภอเมืองระยอง,ระยอง,21150,ตำบลห้วยโป่ง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 59/9 ถนนมาบชลูด-แหลมสน ต.ห้วยโป่ง อ.เมืองระยอง จ.ระยอง 21150,"เลขที่ 59/9 ถนนมาบชลูด-แหลมสน ต.ห้วยโป่ง อ.เมืองระยอง จ.ระยอง 21150, โทรศัพท์: 081-247-6275",exp2411-sm@lotuss.com,0812476275,0812476275,0812476275,081-247-6275,Valid,Valid,0812476275,081-247-6275
TH2412,2412,store_doc_2412,โลตัส โกเฟรช ถนนข้าวหลาม ชลบุรี,Lotus Go Fresh Khaolam Road,13.296006,100.919429,"https://www.google.com/maps/place/13.296006,100.919429",ACTIVE,go_fresh,เลขที่ 67 ถนนข้าวหลาม,อำเภอเมืองชลบุรี,ชลบุรี,20130,ตำบลแสนสุข,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 67 ถนนข้ามหลาม ต.แสนสุข อ.เมืองชลบุรี จ.ชลบุรี 20130,"เลขที่ 67 ถนนข้ามหลาม ต.แสนสุข อ.เมืองชลบุรี จ.ชลบุรี 20130, โทรศัพท์: ยังไม่มีเบอร์สาขา",exp2412-sm@lotuss.com,0ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,Invalid,Invalid,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา
TH2413,2413,store_doc_2413,โลตัส โกเฟรช ชุมชนท่าอิฐ อุตรดิตถ์,Lotus Go Fresh Chumchon Tha It,17.640259,100.111873,"https://www.google.com/maps/place/17.640259,100.111873",ACTIVE,go_fresh,เลขที่ 261/4 ถนนสำราญรื่น,อำเภอเมืองอุตรดิตถ์,อุตรดิตถ์,53000,ตำบลท่าอิฐ,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 261/4 ถนนสำราญรื่น ตำบลท่าอิฐ อำเภอเมืองอุตรดิตถ์ จังหวัดอุตรดิตถ์ 53000,"เลขที่ 261/4 ถนนสำราญรื่น ตำบลท่าอิฐ อำเภอเมืองอุตรดิตถ์ จังหวัดอุตรดิตถ์ 53000, โทรศัพท์: 062-605-8535",exp2413-sm@lotuss.com,0626058535,0626058535,0626058535,062-605-8535,Valid,Valid,0626058535,062-605-8535
TH2414,2414,store_doc_2414,โลตัส โกเฟรช ลาดพร้าว 130,Lotus Go Fresh Ladprao 130,13.772149,100.632163,"https://www.google.com/maps/place/13.772149,100.632163",ACTIVE,go_fresh,เลขที่ 13 ซอยลาดพร้าว130 (มหาดไทย2),เขตบางกะปิ,กรุงเทพมหานคร,10240,แขวงคลองจั่น,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 13 ซอยลาดพร้าว130 (มหาดไทย2) แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ,"เลขที่ 13 ซอยลาดพร้าว130 (มหาดไทย2) แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 , โทรศัพท์: 062-605-8536",exp2414-sm@lotuss.com,0626058536,0626058536,0626058536,062-605-8536,Valid,Valid,0626058536,062-605-8536
TH2415,2415,store_doc_2415,โลตัส โกเฟรช พระยืน ขอนแก่น,Lotus Go Fresh Phra Yuen,16.332798,102.656257,"https://www.google.com/maps/place/16.332798,102.656257",ACTIVE,go_fresh,เลขที่ 420 หมู่ที่ 1,อำเภอพระยืน,ขอนแก่น,40320,ตำบลพระยืน,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 420 หมู่ที่ 1 ตำบลพระยืน อำเภอพระยืน จังหวัดขอนแก่น 40320,"เลขที่ 420 หมู่ที่ 1 ตำบลพระยืน อำเภอพระยืน จังหวัดขอนแก่น 40320, โทรศัพท์: 062-605-8537",exp2415-sm@lotuss.com,0626058537,0626058537,0626058537,062-605-8537,Valid,Valid,0626058537,062-605-8537
TH2416,2416,store_doc_2416,โลตัส โกเฟรช ทุ่งเตา สุราษฎร์ธานี,Lotus Go Fresh Thung Tao,8.914996,99.398479,"https://www.google.com/maps/place/8.914996,99.398479",ACTIVE,go_fresh,เลขที่ 40/22 หมู่ที่ 1,อำเภอบ้านนาสาร,สุราษฎร์ธานี,84120,ตำบลทุ่งเตา,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 40/22 หมู่ 11 ต.ทุ่งเตา อ.บ้านนาสาร จ.สุราษฎร์ธานี 84120,"เลขที่ 40/22 หมู่ 11 ต.ทุ่งเตา อ.บ้านนาสาร จ.สุราษฎร์ธานี 84120, โทรศัพท์: 062-605-8538",exp2416-sm@lotuss.com,0626058538,0626058538,0626058538,062-605-8538,Valid,Valid,0626058538,062-605-8538
TH2417,2417,store_doc_2417,โลตัส โกเฟรช ราษีไศล ศรีสะเกษ,Lotus Go Fresh Rasi Salai,15.343271,104.154096,"https://www.google.com/maps/place/15.343271,104.154096",ACTIVE,go_fresh,เลขที่  267  หมู่ที่ 2,อำเภอราษีไศล,ศรีสะเกษ,33160,ตำบลเมืองคง,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,05:00-23:00 (18Hrs),เลขที่ 267  หมู่ที่ 2  ตำบลเมืองคง  อำเภอราษีไศล  จังหวัดศรีสะเกษ  33160 ,"เลขที่ 267  หมู่ที่ 2  ตำบลเมืองคง  อำเภอราษีไศล  จังหวัดศรีสะเกษ  33160 , โทรศัพท์: 062-605-8539",exp2417-sm@lotuss.com,0626058539,0626058539,0626058539,062-605-8539,Valid,Valid,0626058539,062-605-8539
TH2418,2418,store_doc_2418,โลตัส โกเฟรช สอง แพร่,Lotus Go Fresh Song,18.4691,100.180919,"https://www.google.com/maps/place/18.4691,100.180919",ACTIVE,go_fresh,เลขที่ 5/14-15 หมู่ที่ 7,อำเภอสอง,แพร่,54120,ตำบลบ้านกลาง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 5/14-15 หมู่ที่ 7 ตำบลบ้านกลาง อำเภอสอง จังหวัดแพร่ 54120,"เลขที่ 5/14-15 หมู่ที่ 7 ตำบลบ้านกลาง อำเภอสอง จังหวัดแพร่ 54120, โทรศัพท์: 062-605-8540",exp2418-sm@lotuss.com,0626058540,0626058540,0626058540,062-605-8540,Valid,Valid,0626058540,062-605-8540
TH2419,2419,store_doc_2419,โลตัส โก เฟรช หัวหิน ซอย 56 ประจวบคีรีขันธ์,Lotus Go Fresh Hua Hin Soi 56,12.583572,99.951765,"https://www.google.com/maps/place/12.583572,99.951765",INACTIVE,go_fresh,เลขที่ 8/123  ถนนเพชรเกษม,อำเภอหัวหิน,ประจวบคีรีขันธ์,77110,ตำบลหัวหิน,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH2420,2420,store_doc_2420,โลตัส โกเฟรช เทศบาลสุเทพ เชียงใหม่,Lotus Go Fresh Tessaban Suthep,18.769811,98.950019,"https://www.google.com/maps/place/18.769811,98.950019",ACTIVE,go_fresh,เลขที่ 97 หมู่ที่ 5,อำเภอเมืองเชียงใหม่,เชียงใหม่,50200,ตำบลสุเทพ,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 97 หมู่ที่ 5 ตำบลสุเทพ อำเภอมืองเชียงใหม่ จังหวัดเชียงใหม่ 50200,"เลขที่ 97 หมู่ที่ 5 ตำบลสุเทพ อำเภอมืองเชียงใหม่ จังหวัดเชียงใหม่ 50200, โทรศัพท์: 062-605-8542",exp2420-sm@lotuss.com,0626058542,0626058542,0626058542,062-605-8542,Valid,Valid,0626058542,062-605-8542
TH2421,2421,store_doc_2421,โลตัส โกเฟรช บางพรม ราชพฤกษ์,Lotus Go Fresh Bang Phrom Ratchapreuk,13.755423,100.451252,"https://www.google.com/maps/place/13.755423,100.451252",ACTIVE,go_fresh,เลขที่ 74 ถนนบางพรม,เขตตลิ่งชัน,กรุงเทพมหานคร,10170,แขวงบางพรม,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 74 ถนนบางพรม แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170,"เลขที่ 74 ถนนบางพรม แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170, โทรศัพท์: 062-605-8543",exp2421-sm@lotuss.com,0626058543,0626058543,0626058543,062-605-8543,Valid,Valid,0626058543,062-605-8543
TH2422,2422,store_doc_2422,โลตัส โกเฟรช เชียงคาน เลย,Lotus Go Fresh Chiang Kan,17.894424,101.655497,"https://www.google.com/maps/place/17.894424,101.655497",ACTIVE,go_fresh,"เลขที่ 339/1,339/3,339/4,339/5 หมู่ที่ 1 ",อำเภอเชียงคาน,เลย,42110,ตำบลเชียงคาน,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,"เลขที่ 339/1,339/3,339/4,339/5 หมู่ที่ 1 ตำบลเชียงคาน อำเภอเชียงคาน จังหวัดเลย 42110","เลขที่ 339/1,339/3,339/4,339/5 หมู่ที่ 1 ตำบลเชียงคาน อำเภอเชียงคาน จังหวัดเลย 42110, โทรศัพท์: 062-605-8544",exp2422-sm@lotuss.com,0626058544,0626058544,0626058544,062-605-8544,Valid,Valid,0626058544,062-605-8544
TH2423,2423,store_doc_2423,โลตัส โกเฟรช ถนนช้างเผือก นครราชสีมา,Lotus Go Fresh Thanon Chang Phueak,14.986938,102.104507,"https://www.google.com/maps/place/14.986938,102.104507",ACTIVE,go_fresh,เลขที่ 497/16 ถนนช้างเผือก,อำเภอเมืองนครราชสีมา,นครราชสีมา,30000,ตำบลในเมือง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 497/16 ถนนช้างเผือก ตำบลในเมือง อำเภอเมืองนครราชสีมา จังหวัดนครราชสีมา 30000,"เลขที่ 497/16 ถนนช้างเผือก ตำบลในเมือง อำเภอเมืองนครราชสีมา จังหวัดนครราชสีมา 30000, โทรศัพท์: 084-179-0810",exp2423-sm@lotuss.com,0841790810,0841790810,0841790810,084-179-0810,Valid,Valid,0841790810,084-179-0810
TH2424,2424,store_doc_2424,โลตัส โก เฟรช กำนันแม้น 36,Lotus Go Fresh Kamnanmaen 36,13.697847,100.435541,"https://www.google.com/maps/place/13.697847,100.435541",INACTIVE,go_fresh,เลขที่ 42/25 หมู่ที่ 5,เขตจอมทอง,กรุงเทพมหานคร,10150,แขวงบางขุนเทียน,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH2425,2425,store_doc_2425,โลตัส โกเฟรช บางระกำ พิษณุโลก,Lotus Go Fresh Bangrakam,16.757018,100.117973,"https://www.google.com/maps/place/16.757018,100.117973",ACTIVE,go_fresh,เลขที่ 6/118  หมู่ที่  7,อำเภอบางระกำ,พิษณุโลก,65140,ตำบลบางระกำ,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,05:00-22:00 (17Hrs),เลขที่ 6/118  หมู่ที่  7  ตำบลบางระกำ  อำเภอบางระกำ จังหวัดพิษณุโลก 65140,"เลขที่ 6/118  หมู่ที่  7  ตำบลบางระกำ  อำเภอบางระกำ จังหวัดพิษณุโลก 65140, โทรศัพท์: 062-605-8547",exp2425-sm@lotuss.com,0626058547,0626058547,0626058547,062-605-8547,Valid,Valid,0626058547,062-605-8547
TH2426,2426,store_doc_2426,โลตัส โกเฟรช ถนนทุ่งศรีเมืองกาฬสินธุ์,Lotus Go Fresh Thanon Thungsrimuang,16.429027,103.517022,"https://www.google.com/maps/place/16.429027,103.517022",ACTIVE,go_fresh,"เลขที่ 231/1-2, 231/3-4 ถนนทุ่งศรีเมือง ",อำเภอเมืองกาฬสินธุ์,กาฬสินธุ์,46000,ตำบลกาฬสินธุ์,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),"เลขที่ 231/1-2, 231/3-4 ถนนทุ่งศรีเมือง ตำบลกาฬสินธุ์ อำเภอเมืองกาฬสินธุ์  จังหวัดกาฬสินธุ์ 46000","เลขที่ 231/1-2, 231/3-4 ถนนทุ่งศรีเมือง ตำบลกาฬสินธุ์ อำเภอเมืองกาฬสินธุ์  จังหวัดกาฬสินธุ์ 46000, โทรศัพท์: 062-605-8548",exp2426-sm@lotuss.com,0626058548,0626058548,0626058548,062-605-8548,Valid,Valid,0626058548,062-605-8548
TH2427,2427,store_doc_2427,โลตัส โกเฟรช ตลาด ส.นงนุช อุดรธานี,Lotus Go Fresh Talad Sor Nong Nuch,17.354624,102.7863,"https://www.google.com/maps/place/17.354624,102.7863",ACTIVE,go_fresh,เลขที่ 381 หมู่ที่ 2,อำเภอเมืองอุดรธานี,อุดรธานี,41000,ตำบลบ้านจั่น,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 381 หมู่ที่ 2 ตำบลบ้านจั่น อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000,"เลขที่ 381 หมู่ที่ 2 ตำบลบ้านจั่น อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000, โทรศัพท์: 062-605-8549",exp2427-sm@lotuss.com,0626058549,0626058549,0626058549,062-605-8549,Valid,Valid,0626058549,062-605-8549
TH2428,2428,store_doc_2428,โลตัส โกเฟรช คลองระพีพัฒน์ หนองแค สระบุรี,Lotus Go Fresh Klong Rapeephat,14.335092,100.871842,"https://www.google.com/maps/place/14.335092,100.871842",ACTIVE,go_fresh,เลขที่ 69/47 ถนนระพีพัฒน์ฝั่งซ้าย,อำเภอหนองแค,สระบุรี,18140,ตำบลหนองแค,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-22:30 (16.5Hrs),เลขที่ 69/47 ถนนระพีพัฒน์ฝั่งซ้าย ต.หนองแค อ.หนองแค จ.สระบุรี 18140,"เลขที่ 69/47 ถนนระพีพัฒน์ฝั่งซ้าย ต.หนองแค อ.หนองแค จ.สระบุรี 18140, โทรศัพท์: 081-247-5017",exp2428-sm@lotuss.com,0812475017,0812475017,0812475017,081-247-5017,Valid,Valid,0812475017,081-247-5017
TH2429,2429,store_doc_2429,โลตัส โก เฟรช ถนนรวมใจ ชลบุรี,Lotus Go Fresh Ruam Jai Road,13.39021,101.024614,"https://www.google.com/maps/place/13.39021,101.024614",INACTIVE,go_fresh,เลขที่ 29/38 หมู่ที่ 1,อำเภอเมืองชลบุรี,ชลบุรี,20000,ตำบลนาป่า,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH2432,2432,store_doc_2432,โลตัส โกเฟรช ชุมชนหลังเกษมราษฎร์ สระบุรี,Lotus Go Fresh Chum Chon Lhung Kasemrad,14.523016,100.935109,"https://www.google.com/maps/place/14.523016,100.935109",ACTIVE,go_fresh,เลขที่ 1/16 ซอย2(ถนนเทศบาล6),อำเภอเมืองสระบุรี,สระบุรี,18000,ตำบลปากเพรียว,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 1/16 ซอย.2 (ถนนเทศบาล6) ต.ปากเพรียว อ.เมืองสระบุรี จ.สระบุรี 18000,"เลขที่ 1/16 ซอย.2 (ถนนเทศบาล6) ต.ปากเพรียว อ.เมืองสระบุรี จ.สระบุรี 18000, โทรศัพท์: 062-605-8553",exp2432-sm@lotuss.com,0626058553,0626058553,0626058553,062-605-8553,Valid,Valid,0626058553,062-605-8553
